File,Transcription,Category,mp3 file,,,,,,,,,,,,,,
950,The ambulance service dealing with an incident ,Reason,0950.mp3,,,,,,,,,,,,,,
951,The ambulance service dealing with an incident near the railway,Reason,0951.mp3,,,,,,,,,,,,,,
952,The ambulance service dealing with an incident near the railway earlier today,Reason,0952.mp3,,,,,,,,,,,,,,
953,The ambulance service dealing with an incident near the railway yesterday,Reason,0953.mp3,,,,,,,,,,,,,,
954,An earlier landslip,Reason,0954.mp3,,,,,,,,,,,,,,
956,An earlier problem with lineside equipment,Reason,0956.mp3,,,,,,,,,,,,,,
957,An incident at the airport,Reason,0957.mp3,,,,,,,,,,,,,,
958,An object being caught on the overhead electric wires,Reason,0958.mp3,,,,,,,,,,,,,,
959,An object being caught on the overhead electric wires earlier on this train's journey,Reason,0959.mp3,,,,,,,,,,,,,,
960,An object being caught on the overhead electric wires earlier today,Reason,0960.mp3,,,,,,,,,,,,,,
961,An obstruction on the track,Reason,0961.mp3,,,,,,,,,,,,,,
962,An obstruction on the track earlier on this train's journey,Reason,0962.mp3,,,,,,,,,,,,,,
963,An obstruction on the track earlier today,Reason,0963.mp3,,,,,,,,,,,,,,
964,An operational incident,Reason,0964.mp3,,,,,,,,,,,,,,
965,An operational incident earlier in its journey,Reason,0965.mp3,,,,,,,,,,,,,,
966,An operational incident earlier today,Reason,0966.mp3,,,,,,,,,,,,,,
967,Animals on the railway,Reason,0967.mp3,,,,,,,,,,,,,,
968,Animals on the railway earlier today,Reason,0968.mp3,,,,,,,,,,,,,,
969,Attempted theft of overhead line electrification equipment,Reason,0969.mp3,,,,,,,,,,,,,,
970,Attempted theft of overhead line electrification equipment earlier today,Reason,0970.mp3,,,,,,,,,,,,,,
971,Attempted theft of overhead line electrification equipment yesterday,Reason,0971.mp3,,,,,,,,,,,,,,
972,Attempted theft of railway equipment,Reason,0972.mp3,,,,,,,,,,,,,,
973,Attempted theft of railway equipment earlier today,Reason,0973.mp3,,,,,,,,,,,,,,
974,Attempted theft of railway equipment yesterday,Reason,0974.mp3,,,,,,,,,,,,,,
975,Attempted theft of signalling cables,Reason,0975.mp3,,,,,,,,,,,,,,
976,Attempted theft of signalling cables earlier today,Reason,0976.mp3,,,,,,,,,,,,,,
977,Attempted theft of signalling cables yesterday,Reason,0977.mp3,,,,,,,,,,,,,,
978,Attempted theft of third rail electrification equipment,Reason,0978.mp3,,,,,,,,,,,,,,
979,Attempted theft of third rail electrification equipment earlier today,Reason,0979.mp3,,,,,,,,,,,,,,
980,Attempted theft of third rail electrification equipment yesterday,Reason,0980.mp3,,,,,,,,,,,,,,
981,Cattle on the railway,Reason,0981.mp3,,,,,,,,,,,,,,
982,Cattle on the railway earlier today,Reason,0982.mp3,,,,,,,,,,,,,,
983,Checking reports of an obstruction on the line,Reason,0983.mp3,,,,,,,,,,,,,,
984,Checking reports of an obstruction on the line earlier on this train's journey,Reason,0984.mp3,,,,,,,,,,,,,,
985,Checking reports of an obstruction on the line earlier today,Reason,0985.mp3,,,,,,,,,,,,,,
986,Congestion,Reason,0986.mp3,,,,,,,,,,,,,,
987,Damage to the electric third rail,Reason,0987.mp3,,,,,,,,,,,,,,
988,Damage to the electric third rail earlier on this train's journey,Reason,0988.mp3,,,,,,,,,,,,,,
989,Damage to the electric third rail earlier today,Reason,0989.mp3,,,,,,,,,,,,,,
990,Damage to the overhead electric wires,Reason,0990.mp3,,,,,,,,,,,,,,
991,Damage to the overhead electric wires earlier on this train's journey,Reason,0991.mp3,,,,,,,,,,,,,,
992,Damage to the overhead electric wires earlier today,Reason,0992.mp3,,,,,,,,,,,,,,
993,Earlier engineering works not being finished on time,Reason,0993.mp3,,,,,,,,,,,,,,
994,The emergency services dealing with an incident near the railway,Reason,0994.mp3,,,,,,,,,,,,,,
995,The emergency services dealing with an incident near the railway earlier today,Reason,0995.mp3,,,,,,,,,,,,,,
997,The emergency services dealing with an incident near the railway yesterday,Reason,0997.mp3,,,,,,,,,,,,,,
998,Engineering works not being finished on time,Reason,0998.mp3,,,,,,,,,,,,,,
999,Expected industrial action,Reason,0999.mp3,,,,,,,,,,,,,,
1000,Expected industrial action earlier today,Reason,1000.mp3,,,,,,,,,,,,,,
1001,Expected industrial action yesterday,Reason,1001.mp3,,,,,,,,,,,,,,
1002,Failure of the electricity supply,Reason,1002.mp3,,,,,,,,,,,,,,
1003,Failure of the electricity supply earlier on this train's journey,Reason,1003.mp3,,,,,,,,,,,,,,
1004,Failure of the electricity supply earlier today,Reason,1004.mp3,,,,,,,,,,,,,,
1005,The fire brigade dealing with an incident ,Reason,1005.mp3,,,,,,,,,,,,,,
1006,The fire brigade dealing with an incident near the railway,Reason,1006.mp3,,,,,,,,,,,,,,
1007,The fire brigade dealing with an incident near the railway earlier today,Reason,1007.mp3,,,,,,,,,,,,,,
1008,The fire brigade dealing with an incident near the railway yesterday,Reason,1008.mp3,,,,,,,,,,,,,,
1009,Flood water making the railway potentially unsafe ,Reason,1009.mp3,,,,,,,,,,,,,,
1010,Flood water making the railway potentially unsafe earlier today,Reason,1010.mp3,,,,,,,,,,,,,,
1011,Flooding ,Reason,1011.mp3,,,,,,,,,,,,,,
1012,Flooding earlier in this train's journey,Reason,1012.mp3,,,,,,,,,,,,,,
1013,Flooding earlier today,Reason,1013.mp3,,,,,,,,,,,,,,
1027,Horses on the railway,Reason,1027.mp3,,,,,,,,,,,,,,
1028,Horses on the railway earlier today,Reason,1028.mp3,,,,,,,,,,,,,,
1031,Industrial action,Reason,1031.mp3,,,,,,,,,,,,,,
1032,Industrial action earlier today,Reason,1032.mp3,,,,,,,,,,,,,,
1033,Industrial action yesterday,Reason,1033.mp3,,,,,,,,,,,,,,
1040,More trains than usual needing repairs at the same time,Reason,1040.mp3,,,,,,,,,,,,,,
1041,Overcrowding,Reason,1041.mp3,,,,,,,,,,,,,,
1042,Overcrowding as this train has fewer coaches than normal,Reason,1042.mp3,,,,,,,,,,,,,,
1043,Overcrowding because an earlier train had fewer coaches than normal,Reason,1043.mp3,,,,,,,,,,,,,,
1044,Overcrowding because of a concert,Reason,1044.mp3,,,,,,,,,,,,,,
1045,Overcrowding because of a football match,Reason,1045.mp3,,,,,,,,,,,,,,
1046,Overcrowding because of a marathon,Reason,1046.mp3,,,,,,,,,,,,,,
1047,Overcrowding because of a rugby match,Reason,1047.mp3,,,,,,,,,,,,,,
1048,Overcrowding because of a sporting event,Reason,1048.mp3,,,,,,,,,,,,,,
1049,Overcrowding because of an earlier cancellation ,Reason,1049.mp3,,,,,,,,,,,,,,
1050,Overcrowding because of an event,Reason,1050.mp3,,,,,,,,,,,,,,
1051,Overcrowding earlier on this train's journey,Reason,1051.mp3,,,,,,,,,,,,,,
1052,Passengers causing a disturbance earlier on this train's journey,Reason,1052.mp3,,,,,,,,,,,,,,
1053,Passengers causing a disturbance on a train,Reason,1053.mp3,,,,,,,,,,,,,,
1054,Passengers causing a disturbance on a train earlier today,Reason,1054.mp3,,,,,,,,,,,,,,
1055,Passengers causing a disturbance on this train,Reason,1055.mp3,,,,,,,,,,,,,,
1056,The police dealing with an incident,Reason,1056.mp3,,,,,,,,,,,,,,
1057,The police dealing with an incident near the railway,Reason,1057.mp3,,,,,,,,,,,,,,
1058,The police dealing with an incident near the railway earlier today,Reason,1058.mp3,,,,,,,,,,,,,,
1059,The police dealing with an incident near the railway yesterday,Reason,1059.mp3,,,,,,,,,,,,,,
1060,Predicted flooding,Reason,1060.mp3,,,,,,,,,,,,,,
1061,Predicted flooding earlier today,Reason,1061.mp3,,,,,,,,,,,,,,
1067,Sheep on the railway,Reason,1067.mp3,,,,,,,,,,,,,,
1068,Sheep on the railway earlier today,Reason,1068.mp3,,,,,,,,,,,,,,
1069,Signalling staff being taken ill,Reason,1069.mp3,,,,,,,,,,,,,,
1070,Signalling staff being taken ill earlier on this train's journey,Reason,1070.mp3,,,,,,,,,,,,,,
1071,Signalling staff being taken ill earlier today,Reason,1071.mp3,,,,,,,,,,,,,,
1072,Slippery rails,Reason,1072.mp3,,,,,,,,,,,,,,
1073,Slippery rails earlier in this train's journey,Reason,1073.mp3,,,,,,,,,,,,,,
1074,Slippery rails earlier today,Reason,1074.mp3,,,,,,,,,,,,,,
1075,The communication alarm being activated on a train,Reason,1075.mp3,,,,,,,,,,,,,,
1076,The communication alarm being activated on this train,Reason,1076.mp3,,,,,,,,,,,,,,
1077,The electricity being switched off for safety reasons,Reason,1077.mp3,,,,,,,,,,,,,,
1078,The electricity being switched off for safety reasons earlier on this train's journey,Reason,1078.mp3,,,,,,,,,,,,,,
1079,The electricity being switched off for safety reasons earlier today,Reason,1079.mp3,,,,,,,,,,,,,,
1080,The emergency services dealing with an incident,Reason,1080.mp3,,,,,,,,,,,,,,
1081,The emergency services dealing with an incident earlier today,Reason,1081.mp3,,,,,,,,,,,,,,
1082,The fire alarm sounding at a station,Reason,1082.mp3,,,,,,,,,,,,,,
1083,The fire alarm sounding at a station earlier today,Reason,1083.mp3,,,,,,,,,,,,,,
1084,The fire alarm sounding in a signal box,Reason,1084.mp3,,,,,,,,,,,,,,
1085,The fire alarm sounding in a signal box earlier on this train's journey,Reason,1085.mp3,,,,,,,,,,,,,,
1086,The fire alarm sounding in a signal box earlier today,Reason,1086.mp3,,,,,,,,,,,,,,
1088,The fire alarm sounding in the signalling centre,Reason,1088.mp3,,,,,,,,,,,,,,
1089,The fire alarm sounding in the signalling centre earlier on this train's journey,Reason,1089.mp3,,,,,,,,,,,,,,
1090,The fire alarm sounding in the signalling centre earlier today,Reason,1090.mp3,,,,,,,,,,,,,,
1091,The sea flooding the railway,Reason,1091.mp3,,,,,,,,,,,,,,
1092,The sea flooding the railway earlier today,Reason,1092.mp3,,,,,,,,,,,,,,
1093,The train conductor being taken ill,Reason,1093.mp3,,,,,,,,,,,,,,
1094,The train departing late to maintain customer connections,Reason,1094.mp3,,,,,,,,,,,,,,
1095,The train driver being taken ill,Reason,1095.mp3,,,,,,,,,,,,,,
1096,The train for this service having broken down,Reason,1096.mp3,,,,,,,,,,,,,,
1097,The train guard being taken ill,Reason,1097.mp3,,,,,,,,,,,,,,
1099,The train making extra stops because a train was cancelled,Reason,1099.mp3,,,,,,,,,,,,,,
1100,The train making extra stops because of service disruption,Reason,1100.mp3,,,,,,,,,,,,,,
1101,The train manager being taken ill,Reason,1101.mp3,,,,,,,,,,,,,,
1102,Theft of overhead line electrification equipment,Reason,1102.mp3,,,,,,,,,,,,,,
1103,"Theft of overhead line electrification equipment, earlier today",Reason,1103.mp3,,,,,,,,,,,,,,
1104,"Theft of overhead line electrification equipment, yesterday",Reason,1104.mp3,,,,,,,,,,,,,,
1105,Theft of railway equipment,Reason,1105.mp3,,,,,,,,,,,,,,
1106,"Theft of railway equipment, earlier today",Reason,1106.mp3,,,,,,,,,,,,,,
1107,Theft of railway equipment yesterday,Reason,1107.mp3,,,,,,,,,,,,,,
1108,Theft of signalling cables,Reason,1108.mp3,,,,,,,,,,,,,,
1109,"Theft of signalling cables, earlier today",Reason,1109.mp3,,,,,,,,,,,,,,
1110,Theft of signalling cables yesterday,Reason,1110.mp3,,,,,,,,,,,,,,
1111,Theft of third rail electrical equipment,Reason,1111.mp3,,,,,,,,,,,,,,
1112,"Theft of third rail electrical equipment, earlier today",Reason,1112.mp3,,,,,,,,,,,,,,
1113,Theft of third rail electrical equipment yesterday,Reason,1113.mp3,,,,,,,,,,,,,,
1117,This train being late from the depot,Reason,1117.mp3,,,,,,,,,,,,,,
1118,This train breaking down,Reason,1118.mp3,,,,,,,,,,,,,,
1119,This train hitting an obstruction on the line,Reason,1119.mp3,,,,,,,,,,,,,,
1120,"This train hitting an obstruction on the line, earlier in its journey",Reason,1120.mp3,,,,,,,,,,,,,,
1121,"This train hitting an obstruction on the line, earlier on this train's journey",Reason,1121.mp3,,,,,,,,,,,,,,
1122,"This train hitting an obstruction on the line, earlier today",Reason,1122.mp3,,,,,,,,,,,,,,
1123,This train not stopping at a station it was supposed to,Reason,1123.mp3,,,,,,,,,,,,,,
1124,"This train not stopping at a station it was supposed to, earlier in its journey",Reason,1124.mp3,,,,,,,,,,,,,,
1125,"This train not stopping at a station it was supposed to, earlier today",Reason,1125.mp3,,,,,,,,,,,,,,
1126,This train not stopping in the correct position at a station,Reason,1126.mp3,,,,,,,,,,,,,,
1127,"This train not stopping in the correct position at a station, earlier in its journey",Reason,1127.mp3,,,,,,,,,,,,,,
1128,"This train not stopping in the correct position at a station, earlier today",Reason,1128.mp3,,,,,,,,,,,,,,
1129,This train's automatic braking system being activated,Reason,1129.mp3,,,,,,,,,,,,,,
1130,"This train's automatic braking system being activated, earlier in its journey",Reason,1130.mp3,,,,,,,,,,,,,,
1131,"This train's automatic braking system being activated, earlier today",Reason,1131.mp3,,,,,,,,,,,,,,
1132,Train crew being delayed,Reason,1132.mp3,,,,,,,,,,,,,,
1133,Train crew being delayed by service disruption,Reason,1133.mp3,,,,,,,,,,,,,,
1134,Trains being involved in an accident,Reason,1134.mp3,,,,,,,,,,,,,,
1135,Trespassers on the railway,Reason,1135.mp3,,,,,,,,,,,,,,
1136,Trespassers on the railway earlier in this train's journey,Reason,1136.mp3,,,,,,,,,,,,,,
1137,Trespassers on the railway earlier today,Reason,1137.mp3,,,,,,,,,,,,,,
1138,Urgent repairs to a bridge,Reason,1138.mp3,,,,,,,,,,,,,,
1139,Urgent repairs to a bridge earlier today,Reason,1139.mp3,,,,,,,,,,,,,,
1140,Urgent repairs to a tunnel,Reason,1140.mp3,,,,,,,,,,,,,,
1141,Urgent repairs to a tunnel earlier today,Reason,1141.mp3,,,,,,,,,,,,,,
1142,Urgent repairs to the railway,Reason,1142.mp3,,,,,,,,,,,,,,
1143,Urgent repairs to the railway earlier today,Reason,1143.mp3,,,,,,,,,,,,,,
1144,Urgent repairs to the track,Reason,1144.mp3,,,,,,,,,,,,,,
1145,Urgent repairs to the track earlier today,Reason,1145.mp3,,,,,,,,,,,,,,
1146,Vandalism at a station,Reason,1146.mp3,,,,,,,,,,,,,,
1147,Vandalism at a station earlier today,Reason,1147.mp3,,,,,,,,,,,,,,
1148,Vandalism at a station yesterday,Reason,1148.mp3,,,,,,,,,,,,,,
1150,Vandalism of railway equipment,Reason,1150.mp3,,,,,,,,,,,,,,
1151,Vandalism of railway equipment earlier today,Reason,1151.mp3,,,,,,,,,,,,,,
1152,Vandalism of railway equipment yesterday,Reason,1152.mp3,,,,,,,,,,,,,,
1153,Vandalism on a train,Reason,1153.mp3,,,,,,,,,,,,,,
1154,Vandalism on a train earlier today ,Reason,1154.mp3,,,,,,,,,,,,,,
1155,Vandalism on a train yesterday,Reason,1155.mp3,,,,,,,,,,,,,,
1156,Vandalism on this train,Reason,1156.mp3,,,,,,,,,,,,,,
1157,Vandalism on this train earlier today ,Reason,1157.mp3,,,,,,,,,,,,,,
1158,Vandalism on this train yesterday ,Reason,1158.mp3,,,,,,,,,,,,,,
1159,Waiting for a part of the train to be attached,Reason,1159.mp3,,,,,,,,,,,,,,
1364,Staff shortages,Reason,1364.mp3,,,,,,,,,,,,,,
1383,A security alert,Reason,1383.mp3,,,,,,,,,,,,,,
1384,A security alert,Reason,1384.mp3,,,,,,,,,,,,,,
1526,Due to operational problems,Reason,1526.mp3,,,,,,,,,,,,,,
1532,a staff shortage,Reason,1532.mp3,,,,,,,,,,,,,,
1536,A points failure,Reason,1536.mp3,,,,,,,,,,,,,,
1546,Signalling difficulties,Reason,1546.mp3,,,,,,,,,,,,,,
1554,Bad weather conditions,Reason,1554.mp3,,,,,,,,,,,,,,
1593,Vandalism,Reason,1593.mp3,,,,,,,,,,,,,,
1638,A train failure,Reason,1638.mp3,,,,,,,,,,,,,,
1645,Overhead electric line problems,Reason,1645.mp3,,,,,,,,,,,,,,
1658,A signalling apparatus failure,Reason,1658.mp3,,,,,,,,,,,,,,
1671,Mechanical problems,Reason,1671.mp3,,,,,,,,,,,,,,
1685,Trespass on the line,Reason,1685.mp3,,,,,,,,,,,,,,
1701,An incident on the line,Reason,1701.mp3,,,,,,,,,,,,,,
1716,suspected damage to a railway bridge.,Reason,1716.mp3,,,,,,,,,,,,,,
1743,adverse weather conditions,Reason,1743.mp3,,,,,,,,,,,,,,
1842,"is a request stop, and passengers for this station",Request stop,1842.mp3,,,,,,,,,,,,,,
1843,should ask the conductor on the train to arrange for the train to stop,Request stop,1843.mp3,,,,,,,,,,,,,,
190,Stand well away from the edge of platform 1,Safety,0190.mp3,,,,,,,,,,,,,,
191,Stand well away from the edge of platform 2,Safety,0191.mp3,,,,,,,,,,,,,,
192,Stand well away from the edge of platform 3,Safety,0192.mp3,,,,,,,,,,,,,,
193,Stand well away from the edge of platform 4,Safety,0193.mp3,,,,,,,,,,,,,,
194,Stand well away from the edge of platform 5,Safety,0194.mp3,,,,,,,,,,,,,,
195,Stand well away from the edge of platform 6,Safety,0195.mp3,,,,,,,,,,,,,,
196,Stand well away from the edge of platform 7,Safety,0196.mp3,,,,,,,,,,,,,,
197,Stand well away from the edge of platform 8,Safety,0197.mp3,,,,,,,,,,,,,,
208,Attention please! Please leave the station immediately.,Safety,0208.mp3,,,,,,,,,,,,,,
209,Attention please! Please leave the station immediately.,Safety,0209.mp3,,,,,,,,,,,,,,
210,Attention please! Please leave the station immediately.,Safety,0210.mp3,,,,,,,,,,,,,,
211,Attention please! Please leave the station immediately.,Safety,0211.mp3,,,,,,,,,,,,,,
1176,Please take extra care when getting on and off trains.,Safety,1176.mp3,,,,,,,,,,,,,,
1751,Stand well away from the edge of platform,Safety,1751.mp3,,,,,,,,,,,,,,
1752,Fast train approaching,Safety,1752.mp3,,,,,,,,,,,,,,
466,The Cathedrals Express,Special train,0466.mp3,,,,,,,,,,,,,,
467,The Cathedrals Express,Special train,0467.mp3,,,,,,,,,,,,,,
468,The Cathedrals Express service to,Special train,0468.mp3,,,,,,,,,,,,,,
469,The Cathedrals Express service from,Special train,0469.mp3,,,,,,,,,,,,,,
470,The Cathedrals Express steam service to,Special train,0470.mp3,,,,,,,,,,,,,,
471,The Cathedrals Express steam service from,Special train,0471.mp3,,,,,,,,,,,,,,
472,The Cathedrals Express special steam service to,Special train,0472.mp3,,,,,,,,,,,,,,
473,The Cathedrals Express special steam service from,Special train,0473.mp3,,,,,,,,,,,,,,
474,The Blue Pullman,Special train,0474.mp3,,,,,,,,,,,,,,
475,The Blue Pullman,Special train,0475.mp3,,,,,,,,,,,,,,
476,The Blue Pullman service to,Special train,0476.mp3,,,,,,,,,,,,,,
477,The Blue Pullman service from,Special train,0477.mp3,,,,,,,,,,,,,,
1288,Penrith,Station,1288.mp3,,,,,,,,,,,,,,
37,Strathclyde metro service from ,Strathclyde metro,0037.mp3,,,,,,,,,,,,,,
122,Strathclyde metro service to,Strathclyde metro,0122.mp3,,,,,,,,,,,,,,
123,Strathclyde metro service from ,Strathclyde metro,0123.mp3,,,,,,,,,,,,,,
97,Will be in,Time,0097.mp3,,,,,,,,,,,,,,
98,Will be in 5 minutes,Time,0098.mp3,,,,,,,,,,,,,,
99,Will be in 10 minutes,Time,0099.mp3,,,,,,,,,,,,,,
100,Will be in 15 minutes,Time,0100.mp3,,,,,,,,,,,,,,
101,Will be in 20 minutes,Time,0101.mp3,,,,,,,,,,,,,,
102,Will be in 25 minutes,Time,0102.mp3,,,,,,,,,,,,,,
103,Will be in 30 minutes,Time,0103.mp3,,,,,,,,,,,,,,
104,Will be in 35 minutes,Time,0104.mp3,,,,,,,,,,,,,,
105,Will be in 40 minutes,Time,0105.mp3,,,,,,,,,,,,,,
106,Will be in 45 minutes,Time,0106.mp3,,,,,,,,,,,,,,
107,Will be in 50 minutes,Time,0107.mp3,,,,,,,,,,,,,,
108,Will be in 55 minutes,Time,0108.mp3,,,,,,,,,,,,,,
109,Will be in 1 hour,Time,0109.mp3,,,,,,,,,,,,,,
110,Is delayed by approximately 5 minutes,Time,0110.mp3,,,,,,,,,,,,,,
111,Is delayed by approximately 10 minutes,Time,0111.mp3,,,,,,,,,,,,,,
112,Is delayed by approximately 15 minutes,Time,0112.mp3,,,,,,,,,,,,,,
113,Is delayed by approximately 20 minutes,Time,0113.mp3,,,,,,,,,,,,,,
114,Is delayed by approximately 25 minutes,Time,0114.mp3,,,,,,,,,,,,,,
115,Is delayed by approximately 30 minutes,Time,0115.mp3,,,,,,,,,,,,,,
116,Is delayed by approximately 35 minutes,Time,0116.mp3,,,,,,,,,,,,,,
117,Is delayed by approximately 40 minutes,Time,0117.mp3,,,,,,,,,,,,,,
118,Is delayed by approximately 45 minutes,Time,0118.mp3,,,,,,,,,,,,,,
119,Is delayed by approximately 50 minutes,Time,0119.mp3,,,,,,,,,,,,,,
120,Is delayed by approximately 55 minutes,Time,0120.mp3,,,,,,,,,,,,,,
121,Is delayed by approximately 1 hour,Time,0121.mp3,,,,,,,,,,,,,,
128,This service will be in approximately 5 minutes,Time,0128.mp3,,,,,,,,,,,,,,
129,This service will be in approximately 10 minutes,Time,0129.mp3,,,,,,,,,,,,,,
130,This service will arrive in approximately 7 minutes,Time,0130.mp3,,,,,,,,,,,,,,
131,This service will arrive in approximately 12 minutes,Time,0131.mp3,,,,,,,,,,,,,,
132,This service will be in approximately,Time,0132.mp3,,,,,,,,,,,,,,
133,5 minutes,Time,0133.mp3,,,,,,,,,,,,,,
134,10 minutes,Time,0134.mp3,,,,,,,,,,,,,,
135,7 minutes,Time,0135.mp3,,,,,,,,,,,,,,
136,12 minutes,Time,0136.mp3,,,,,,,,,,,,,,
137,Will arrive in approximately 1 minute,Time,0137.mp3,,,,,,,,,,,,,,
138,Will arrive in approximately 2 minutes,Time,0138.mp3,,,,,,,,,,,,,,
139,Will arrive in approximately 3 minutes,Time,0139.mp3,,,,,,,,,,,,,,
140,Will arrive in approximately 4 minutes,Time,0140.mp3,,,,,,,,,,,,,,
141,Will arrive in approximately 5 minutes,Time,0141.mp3,,,,,,,,,,,,,,
142,Will arrive in approximately 10 minutes,Time,0142.mp3,,,,,,,,,,,,,,
143,Will arrive in approximately 15 minutes,Time,0143.mp3,,,,,,,,,,,,,,
144,Will arrive in approximately 20 minutes,Time,0144.mp3,,,,,,,,,,,,,,
145,Will arrive in approximately 25 minutes,Time,0145.mp3,,,,,,,,,,,,,,
146,Will arrive in approximately 30 minutes,Time,0146.mp3,,,,,,,,,,,,,,
147,Will arrive in approximately 35 minutes,Time,0147.mp3,,,,,,,,,,,,,,
148,Will arrive in approximately 40 minutes,Time,0148.mp3,,,,,,,,,,,,,,
149,Will arrive in approximately 45 minutes,Time,0149.mp3,,,,,,,,,,,,,,
150,Will arrive in approximately 50 minutes,Time,0150.mp3,,,,,,,,,,,,,,
151,Will arrive in approximately 55 minutes,Time,0151.mp3,,,,,,,,,,,,,,
162,Will be in approximately 1 minute,Time,0162.mp3,,,,,,,,,,,,,,
163,Will be in approximately 2 minutes,Time,0163.mp3,,,,,,,,,,,,,,
164,Will be in approximately 3 minutes,Time,0164.mp3,,,,,,,,,,,,,,
165,Will be in approximately 4 minutes,Time,0165.mp3,,,,,,,,,,,,,,
166,Will be in approximately 5 minutes,Time,0166.mp3,,,,,,,,,,,,,,
167,Will be in approximately 10 minutes,Time,0167.mp3,,,,,,,,,,,,,,
168,Will be in approximately 15 minutes,Time,0168.mp3,,,,,,,,,,,,,,
169,Will be in approximately 20 minutes,Time,0169.mp3,,,,,,,,,,,,,,
170,Will be in approximately 25 minutes,Time,0170.mp3,,,,,,,,,,,,,,
171,Will be in approximately 30 minutes,Time,0171.mp3,,,,,,,,,,,,,,
172,Will be in approximately 35 minutes,Time,0172.mp3,,,,,,,,,,,,,,
173,Will be in approximately 40 minutes,Time,0173.mp3,,,,,,,,,,,,,,
174,Will be in approximately 45 minutes,Time,0174.mp3,,,,,,,,,,,,,,
175,Will be in approximately 50 minutes,Time,0175.mp3,,,,,,,,,,,,,,
176,Will be in approximately 55 minutes,Time,0176.mp3,,,,,,,,,,,,,,
189,hundred hours,Time,0189.mp3,,,,,,,,,,,,,,
230,Midnight,Time,0230.mp3,,,,,,,,,,,,,,
231,1,Time,0231.mp3,,,,,,,,,,,,,,
232,2,Time,0232.mp3,,,,,,,,,,,,,,
233,3,Time,0233.mp3,,,,,,,,,,,,,,
234,4,Time,0234.mp3,,,,,,,,,,,,,,
235,5,Time,0235.mp3,,,,,,,,,,,,,,
236,6,Time,0236.mp3,,,,,,,,,,,,,,
237,7,Time,0237.mp3,,,,,,,,,,,,,,
238,8,Time,0238.mp3,,,,,,,,,,,,,,
239,9,Time,0239.mp3,,,,,,,,,,,,,,
240,10,Time,0240.mp3,,,,,,,,,,,,,,
248,11,Time,0248.mp3,,,,,,,,,,,,,,
259,12,Time,0259.mp3,,,,,,,,,,,,,,
270,13,Time,0270.mp3,,,,,,,,,,,,,,
274,14,Time,0274.mp3,,,,,,,,,,,,,,
275,15,Time,0275.mp3,,,,,,,,,,,,,,
276,16,Time,0276.mp3,,,,,,,,,,,,,,
277,17,Time,0277.mp3,,,,,,,,,,,,,,
278,18,Time,0278.mp3,,,,,,,,,,,,,,
285,19,Time,0285.mp3,,,,,,,,,,,,,,
291,20,Time,0291.mp3,,,,,,,,,,,,,,
295,21,Time,0295.mp3,,,,,,,,,,,,,,
297,22,Time,0297.mp3,,,,,,,,,,,,,,
298,23,Time,0298.mp3,,,,,,,,,,,,,,
299,clock,Time,0299.mp3,,,,,,,,,,,,,,
300,1,Time,0300.mp3,,,,,,,,,,,,,,
301,2,Time,0301.mp3,,,,,,,,,,,,,,
302,3,Time,0302.mp3,,,,,,,,,,,,,,
308,4,Time,0308.mp3,,,,,,,,,,,,,,
317,5,Time,0317.mp3,,,,,,,,,,,,,,
319,6,Time,0319.mp3,,,,,,,,,,,,,,
320,7,Time,0320.mp3,,,,,,,,,,,,,,
321,8,Time,0321.mp3,,,,,,,,,,,,,,
322,9,Time,0322.mp3,,,,,,,,,,,,,,
323,10,Time,0323.mp3,,,,,,,,,,,,,,
324,11,Time,0324.mp3,,,,,,,,,,,,,,
325,12,Time,0325.mp3,,,,,,,,,,,,,,
326,13,Time,0326.mp3,,,,,,,,,,,,,,
327,14,Time,0327.mp3,,,,,,,,,,,,,,
328,15,Time,0328.mp3,,,,,,,,,,,,,,
330,16,Time,0330.mp3,,,,,,,,,,,,,,
331,17,Time,0331.mp3,,,,,,,,,,,,,,
332,18,Time,0332.mp3,,,,,,,,,,,,,,
333,19,Time,0333.mp3,,,,,,,,,,,,,,
334,20,Time,0334.mp3,,,,,,,,,,,,,,
335,21,Time,0335.mp3,,,,,,,,,,,,,,
336,22,Time,0336.mp3,,,,,,,,,,,,,,
337,23,Time,0337.mp3,,,,,,,,,,,,,,
338,24,Time,0338.mp3,,,,,,,,,,,,,,
339,25,Time,0339.mp3,,,,,,,,,,,,,,
341,26,Time,0341.mp3,,,,,,,,,,,,,,
342,27,Time,0342.mp3,,,,,,,,,,,,,,
343,28,Time,0343.mp3,,,,,,,,,,,,,,
344,29,Time,0344.mp3,,,,,,,,,,,,,,
345,30,Time,0345.mp3,,,,,,,,,,,,,,
346,31,Time,0346.mp3,,,,,,,,,,,,,,
347,32,Time,0347.mp3,,,,,,,,,,,,,,
348,33,Time,0348.mp3,,,,,,,,,,,,,,
349,34,Time,0349.mp3,,,,,,,,,,,,,,
350,35,Time,0350.mp3,,,,,,,,,,,,,,
352,36,Time,0352.mp3,,,,,,,,,,,,,,
353,37,Time,0353.mp3,,,,,,,,,,,,,,
354,38,Time,0354.mp3,,,,,,,,,,,,,,
355,39,Time,0355.mp3,,,,,,,,,,,,,,
356,40,Time,0356.mp3,,,,,,,,,,,,,,
357,41,Time,0357.mp3,,,,,,,,,,,,,,
358,42,Time,0358.mp3,,,,,,,,,,,,,,
359,43,Time,0359.mp3,,,,,,,,,,,,,,
